day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;103000;BANANAS;4936;2;4933;27;;;4940;27;;;;;4938.0;1267.3516
-1;103100;PEARLS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;1234.0
-1;103100;BANANAS;4933;22;;;;;4940;22;;;;;4936.5;1271.0312
-1;103200;BANANAS;4932;30;;;;;4939;30;;;;;4935.5;1259.1562
-1;103200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1234.0
-1;103300;BANANAS;4932;1;4931;21;;;4938;22;;;;;4935.0;1242.7188
-1;103300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1234.0
-1;103400;BANANAS;4932;2;4931;25;;;4938;27;;;;;4935.0;1239.0625
-1;103400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1234.0
-1;103500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1234.0
-1;103500;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;1234.8281
-1;103600;PEARLS;9996;1;9995;26;;;9998;4;10002;7;10004;1;9997.0;1234.0
-1;103600;BANANAS;4931;27;;;;;4936;7;4937;1;4938;26;4933.5;1230.2578
-1;103700;BANANAS;4931;30;;;;;4936;8;4938;30;;;4933.5;1228.4688
-1;103700;PEARLS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;1242.0
-1;103800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1244.0
-1;103800;BANANAS;4931;32;;;;;4937;2;4938;30;;;4934.0;1228.3828
-1;103900;PEARLS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;1244.0
-1;103900;BANANAS;4932;5;4931;27;;;4938;28;;;;;4935.0;1239.2969
-1;104000;PEARLS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;1244.0
-1;104000;BANANAS;4931;22;;;;;4938;22;;;;;4934.5;1232.6641
-1;104100;BANANAS;4931;1;4930;30;;;4937;31;;;;;4934.0;1223.625
-1;104100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1248.0
-1;104200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1248.0
-1;104200;BANANAS;4930;31;;;;;4937;31;;;;;4933.5;1214.0
-1;104300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1248.0
-1;104300;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;1212.4219
-1;104400;PEARLS;9996;1;9995;23;;;10000;6;10002;2;10004;1;9998.0;1248.0
-1;104400;BANANAS;4929;24;;;;;4934;2;4936;24;;;4931.5;1199.6719
-1;104500;BANANAS;4930;2;4929;29;;;4931;5;4936;31;;;4930.5;1204.9219
-1;104500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1248.0
-1;104600;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;1196.0078
-1;104600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1248.0
-1;104700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1248.0
-1;104700;BANANAS;4929;30;;;;;4936;30;;;;;4932.5;1189.6562
-1;104800;PEARLS;9998;4;9995;21;;;10005;21;;;;;10001.5;1248.0
-1;104800;BANANAS;4929;6;4928;21;;;4935;21;;;;;4932.0;1181.1406
-1;104900;PEARLS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;1248.0
-1;104900;BANANAS;4929;5;4928;24;;;4935;24;;;;;4932.0;1180.7031
-1;105000;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;1172.2578
-1;105000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1248.0
-1;105100;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;1258.0
-1;105100;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;1169.5547
-1;105200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1260.0
-1;105200;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;1174.1094
-1;105300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1260.0
-1;105300;BANANAS;4929;1;4928;30;;;4935;31;;;;;4932.0;1182.5469
-1;105400;BANANAS;4932;6;4929;23;;;4935;2;4936;21;;;4933.5;1191.875
-1;105400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1260.0
-1;105500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1260.0
-1;105500;BANANAS;4929;1;4928;27;;;4931;5;4935;29;;;4930.0;1186.8438
-1;105600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1260.0
-1;105600;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;1189.0781
-1;105700;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;1260.0
-1;105700;BANANAS;4928;29;;;;;4933;2;4935;29;;;4930.5;1179.0
-1;105800;BANANAS;4928;32;;;;;4935;32;;;;;4931.5;1181.5859
-1;105800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1260.0
-1;105900;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;1260.0
-1;105900;BANANAS;4928;23;;;;;4935;23;;;;;4931.5;1181.0547
-1;106000;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;1262.0
-1;106000;BANANAS;4933;1;4929;5;4928;28;4935;28;;;;;4934.0;1178.1875
-1;106100;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;1262.0
-1;106100;BANANAS;4929;1;4928;24;;;4933;8;4935;25;;;4931.0;1186.4297
-1;106200;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;1208.0
-1;106200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1262.0
-1;106300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1262.0
-1;106300;BANANAS;4928;25;;;;;4929;1;4931;5;4935;25;4928.5;1208.0
-1;106400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1262.0
-1;106400;BANANAS;4929;1;4928;25;;;4935;27;;;;;4932.0;1210.8467
-1;106500;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;1262.0
-1;106500;BANANAS;4929;8;4928;25;;;4935;25;;;;;4932.0;1210.6709
-1;106600;BANANAS;4928;30;;;;;4933;2;4935;30;;;4930.5;1211.0
-1;106600;PEARLS;9995;30;;;;;10002;2;10005;30;;;9998.5;1263.0
-1;106700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1263.0
-1;106700;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;1211.0
-1;106800;PEARLS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;1263.0
-1;106800;BANANAS;4929;8;4928;25;;;4935;27;;;;;4932.0;1211.0
-1;106900;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;1265.0
-1;106900;BANANAS;4930;7;4929;23;;;4936;23;;;;;4933.0;1214.3477
-1;107000;BANANAS;4930;1;4929;30;;;4936;30;;;;;4933.0;1214.6602
-1;107000;PEARLS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;1265.0
-1;107100;PEARLS;10002;4;9998;1;9996;1;10004;1;10005;26;;;10003.0;1265.0
-1;107100;BANANAS;4930;1;4929;27;;;4935;1;4936;26;;;4932.5;1214.1118
-1;107200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1273.0
-1;107200;BANANAS;4930;2;4929;21;;;4936;23;;;;;4933.0;1214.7524
-1;107300;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;1273.0
-1;107300;BANANAS;4933;4;4929;23;;;4935;23;;;;;4934.0;1213.9985
-1;107400;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1219.2402
-1;107400;PEARLS;10002;10;9995;29;;;10005;29;;;;;10003.5;1273.0
-1;107500;BANANAS;4928;27;;;;;4935;27;;;;;4931.5;1236.875
-1;107500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1293.0
-1;107600;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;1293.0
-1;107600;BANANAS;4928;24;;;;;4933;3;4935;25;;;4930.5;1237.1016
-1;107700;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;1234.6641
-1;107700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1293.0
-1;107800;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;1233.5742
-1;107800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1293.0
-1;107900;PEARLS;9995;25;;;;;10002;1;10005;25;;;9998.5;1295.0
-1;107900;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1235.9062
-1;108000;PEARLS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;1295.0
-1;108000;BANANAS;4929;8;4928;23;;;4935;23;;;;;4932.0;1236.2383
-1;108100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1295.0
-1;108100;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;1238.2578
-1;108200;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1236.2617
-1;108200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1295.0
-1;108300;PEARLS;10002;9;9998;7;9995;27;10005;27;;;;;10003.5;1295.0
-1;108300;BANANAS;4929;6;4928;27;;;4935;27;;;;;4932.0;1240.1172
-1;108400;PEARLS;9998;9;9995;20;;;10005;20;;;;;10001.5;1313.0
-1;108400;BANANAS;4929;9;4928;20;;;4935;20;;;;;4932.0;1272.7949
-1;108500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1313.0
-1;108500;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;1305.0547
-1;108600;BANANAS;4928;31;;;;;4929;1;4934;1;4935;30;4928.5;1301.1719
-1;108600;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;1313.0
-1;108700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1315.0
-1;108700;BANANAS;4929;2;4928;25;;;4935;27;;;;;4932.0;1314.5312
-1;108800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1315.0
-1;108800;BANANAS;4934;1;4929;2;4928;24;4935;26;;;;;4934.5;1316.6562
-1;108900;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;1317.0
-1;108900;BANANAS;4928;23;;;;;4933;1;4935;23;;;4930.5;1315.4062
-1;109000;BANANAS;4929;3;4928;23;;;4935;24;;;;;4932.0;1319.5312
-1;109000;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1329.0
-1;109100;BANANAS;4929;22;;;;;4934;10;4935;2;4936;20;4931.5;1323.8359
-1;109100;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;1329.0
-1;109200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1329.0
-1;109200;BANANAS;4933;3;4929;25;;;4936;25;;;;;4934.5;1324.2344
-1;109300;BANANAS;4930;6;4929;25;;;4935;1;4936;24;;;4932.5;1324.2188
-1;109300;PEARLS;10002;1;9998;6;9996;1;10004;1;10005;24;;;10003.0;1329.0
-1;109400;BANANAS;4930;1;4929;23;;;4932;4;4934;9;4936;25;4931.0;1332.4609
-1;109400;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;1331.0
-1;109500;BANANAS;4934;10;4930;5;4929;30;4936;30;;;;;4935.0;1327.1172
-1;109500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;1331.0
-1;109600;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;1331.0
-1;109600;BANANAS;4930;4;4929;21;;;4936;21;;;;;4933.0;1343.9824
-1;109700;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;1344.0508
-1;109700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1331.0
-1;109800;BANANAS;4929;2;4928;25;;;4935;27;;;;;4932.0;1343.3301
-1;109800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1332.0
-1;109900;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1343.2734
-1;109900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1332.0
-1;110000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1332.0
-1;110000;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1342.1426
-1;110100;BANANAS;4934;1;4928;25;;;4935;25;;;;;4934.5;1342.6963
-1;110100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1332.0
-1;110200;BANANAS;4928;28;;;;;4929;1;4935;28;;;4928.5;1345.6963
-1;110200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1332.0
-1;110300;BANANAS;4929;27;;;;;4934;5;4936;27;;;4931.5;1350.5352
-1;110300;PEARLS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;1332.0
-1;110400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1332.0
-1;110400;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;1349.5713
-1;110500;BANANAS;4929;21;;;;;4936;21;;;;;4932.5;1351.1416
-1;110500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1332.0
-1;110600;BANANAS;4929;27;;;;;4935;27;;;;;4932.0;1348.9502
-1;110600;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;1332.0
-1;110700;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1347.4727
-1;110700;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1334.0
-1;110800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1336.0
-1;110800;BANANAS;4932;4;4929;24;;;4935;2;4936;22;;;4933.5;1349.3721
-1;110900;BANANAS;4928;26;;;;;4933;2;4935;26;;;4930.5;1348.874
-1;110900;PEARLS;9995;26;;;;;10002;2;10005;26;;;9998.5;1336.0
-1;111000;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;1349.2676
-1;111000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1336.0
-1;111100;BANANAS;4928;20;;;;;4930;5;4935;21;;;4929.0;1348.5469
-1;111100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1336.0
-1;111200;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;1336.0
-1;111200;BANANAS;4933;1;4929;6;4928;21;4934;1;4935;20;;;4933.5;1346.4238
-1;111300;BANANAS;4928;30;;;;;4929;1;4933;4;4935;30;4928.5;1349.0117
-1;111300;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;1336.0
-1;111400;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;1350.8125
-1;111400;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;1336.0
-1;111500;BANANAS;4928;24;;;;;4935;24;;;;;4931.5;1351.9805
-1;111500;PEARLS;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;1338.0
-1;111600;PEARLS;9996;1;9995;24;;;10002;1;10004;1;10005;24;9999.0;1348.0
-1;111600;BANANAS;4928;25;;;;;4933;1;4935;25;;;4930.5;1351.8555
-1;111700;BANANAS;4928;20;;;;;4935;20;;;;;4931.5;1352.8398
-1;111700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1348.0
-1;111800;BANANAS;4930;2;4929;23;;;4936;25;;;;;4933.0;1355.748
-1;111800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1348.0
-1;111900;BANANAS;4930;24;;;;;4936;24;;;;;4933.0;1357.0479
-1;111900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1349.0
-1;112000;BANANAS;4930;24;;;;;4936;1;4937;23;;;4933.0;1357.3486
-1;112000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1349.0
-1;112100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1349.0
-1;112100;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;1356.2549
-1;112200;BANANAS;4929;20;;;;;4936;20;;;;;4932.5;1356.7715
-1;112200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1349.0
-1;112300;BANANAS;4929;26;;;;;4936;27;;;;;4932.5;1355.6514
-1;112300;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1349.0
-1;112400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1349.0
-1;112400;BANANAS;4929;28;;;;;4935;28;;;;;4932.0;1354.9844
-1;112500;PEARLS;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;1349.0
-1;112500;BANANAS;4929;10;4928;24;;;4930;3;4935;25;;;4929.5;1354.4805
-1;112600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1349.0
-1;112600;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1354.5215
-1;112700;BANANAS;4928;22;;;;;4931;1;4934;1;4935;21;4929.5;1353.5049
-1;112700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1349.0
-1;112800;PEARLS;9995;27;;;;;10002;5;10005;27;;;9998.5;1349.0
-1;112800;BANANAS;4928;27;;;;;4933;5;4935;27;;;4930.5;1353.9932
-1;112900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1349.0
-1;112900;BANANAS;4928;2;4927;23;;;4934;25;;;;;4931.0;1352.8838
-1;113000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1349.0
-1;113000;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;1354.1631
-1;113100;BANANAS;4928;22;;;;;4933;9;4935;22;;;4930.5;1354.3008
-1;113100;PEARLS;9995;22;;;;;10002;9;10005;22;;;9998.5;1349.0
-1;113200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1349.0
-1;113200;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1354.1914
-1;113300;PEARLS;9996;2;9995;20;;;10002;2;10004;2;10005;20;9999.0;1349.0
-1;113300;BANANAS;4928;22;;;;;4933;2;4935;22;;;4930.5;1354.2275
-1;113400;PEARLS;10002;1;9995;29;;;10005;29;;;;;10003.5;1349.0
-1;113400;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1354.0107
-1;113500;PEARLS;9998;3;9996;1;9995;28;10004;1;10005;28;;;10001.0;1351.0
-1;113500;BANANAS;4934;1;4929;3;4928;29;4935;29;;;;;4934.5;1354.1162
-1;113600;BANANAS;4928;24;;;;;4933;3;4935;24;;;4930.5;1356.0508
-1;113600;PEARLS;9995;24;;;;;10002;3;10005;24;;;9998.5;1351.0
-1;113700;PEARLS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;1351.0
-1;113700;BANANAS;4928;27;;;;;4933;8;4934;1;4935;26;4930.5;1356.1533
-1;113800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1351.0
-1;113800;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1356.6079
-1;113900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1351.0
-1;113900;BANANAS;4927;21;;;;;4932;1;4934;21;;;4929.5;1355.561
-1;114000;BANANAS;4927;2;4926;25;;;4933;27;;;;;4930.0;1354.8198
-1;114000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1351.0
-1;114100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1351.0
-1;114100;BANANAS;4932;1;4927;30;;;4934;30;;;;;4933.0;1355.521
-1;114200;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1351.0
-1;114200;BANANAS;4928;1;4927;30;;;4934;31;;;;;4931.0;1357.0
-1;114300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1351.0
-1;114300;BANANAS;4932;8;4927;21;;;4934;21;;;;;4933.0;1357.0
-1;114400;BANANAS;4927;2;4926;25;;;4933;27;;;;;4930.0;1375.4297
-1;114400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1352.0
-1;114500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1352.0
-1;114500;BANANAS;4926;27;;;;;4927;1;4933;27;;;4926.5;1378.375
-1;114600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1374.0
-1;114600;BANANAS;4926;28;;;;;4932;1;4933;27;;;4929.0;1384.2461
-1;114700;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1374.0
-1;114700;BANANAS;4930;4;4926;30;;;4933;30;;;;;4931.5;1381.957
-1;114800;BANANAS;4926;21;;;;;4933;21;;;;;4929.5;1383.6836
-1;114800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1374.0
-1;114900;PEARLS;9996;2;9995;25;;;10002;3;10004;2;10005;25;9999.0;1374.0
-1;114900;BANANAS;4926;2;4925;25;;;4930;3;4932;27;;;4928.0;1387.2617
-1;115000;PEARLS;9996;2;9995;28;;;10002;4;10004;2;10005;28;9999.0;1374.0
-1;115000;BANANAS;4929;5;4925;30;;;4930;4;4931;2;4932;28;4929.5;1392.1602
-1;115100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1374.0
-1;115100;BANANAS;4925;26;;;;;4931;2;4932;25;;;4928.0;1392.6562
-1;115200;BANANAS;4926;5;4925;28;;;4932;28;;;;;4929.0;1391.6211
-1;115200;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;1374.0
-1;115300;PEARLS;10002;11;9996;2;9995;28;10004;2;10005;28;;;10003.0;1374.0
-1;115300;BANANAS;4926;30;;;;;4932;30;;;;;4929.0;1386.168
-1;115400;PEARLS;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;1396.0
-1;115400;BANANAS;4926;9;4925;29;;;4931;1;4932;28;;;4928.5;1392.3789
-1;115500;PEARLS;9996;2;9995;23;;;9998;4;10004;2;10005;23;9997.0;1396.0
-1;115500;BANANAS;4925;25;;;;;4931;2;4932;23;;;4928.0;1391.9844
-1;115600;BANANAS;4924;31;;;;;4931;31;;;;;4927.5;1396.9648
-1;115600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1404.0
-1;115700;PEARLS;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;1404.0
-1;115700;BANANAS;4926;5;4925;31;;;4931;1;4932;30;;;4928.5;1393.0117
-1;115800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1404.0
-1;115800;BANANAS;4924;30;;;;;4931;30;;;;;4927.5;1399.1289
-1;115900;PEARLS;9998;9;9995;28;;;10005;28;;;;;10001.5;1404.0
-1;115900;BANANAS;4927;6;4925;9;4924;28;4931;28;;;;;4929.0;1398.5391
-1;116000;BANANAS;4925;1;4924;29;;;4929;4;4931;30;;;4927.0;1396.125
-1;116000;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;1404.0
-1;116100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1404.0
-1;116100;BANANAS;4927;2;4924;28;;;4931;28;;;;;4929.0;1397.3477
-1;116200;PEARLS;9998;1;9995;26;;;10005;26;;;;;10001.5;1405.0
-1;116200;BANANAS;4925;1;4924;26;;;4931;26;;;;;4928.0;1401.6875
-1;116300;PEARLS;9996;2;9995;24;;;9998;1;10002;10;10004;2;9997.0;1405.0
-1;116300;BANANAS;4924;26;;;;;4929;10;4931;26;;;4926.5;1400.5312
-1;116400;BANANAS;4925;2;4924;29;;;4929;2;4931;31;;;4927.0;1396.2344
-1;116400;PEARLS;9996;2;9995;29;;;9998;1;10002;2;10004;2;9997.0;1417.0
-1;116500;BANANAS;4930;1;4925;29;;;4931;2;4932;27;;;4930.5;1395.2422
-1;116500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1421.0
-1;116600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1421.0
-1;116600;BANANAS;4925;29;;;;;4932;30;;;;;4928.5;1395.0391
-1;116700;BANANAS;4926;23;;;;;4932;1;4933;22;;;4929.0;1385.4414
-1;116700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1421.0
-1;116800;BANANAS;4926;30;;;;;4927;2;4933;30;;;4926.5;1384.3398
-1;116800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1421.0
-1;116900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1425.0
-1;116900;BANANAS;4926;29;;;;;4933;29;;;;;4929.5;1408.6709
-1;117000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1425.0
-1;117000;BANANAS;4926;21;;;;;4932;21;;;;;4929.0;1409.0068
-1;117100;PEARLS;9996;2;9995;24;;;10002;4;10004;2;10005;24;9999.0;1425.0
-1;117100;BANANAS;4925;24;;;;;4926;5;4930;4;4932;26;4925.5;1409.0762
-1;117200;BANANAS;4926;23;;;;;4932;1;4933;22;;;4929.0;1424.8242
-1;117200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1425.0
-1;117300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1425.0
-1;117300;BANANAS;4931;1;4925;29;;;4932;29;;;;;4931.5;1423.5801
-1;117400;PEARLS;9996;2;9995;30;;;10002;1;10004;2;10005;30;9999.0;1425.0
-1;117400;BANANAS;4926;2;4925;30;;;4932;32;;;;;4929.0;1425.3691
-1;117500;PEARLS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;1425.0
-1;117500;BANANAS;4926;1;4925;22;;;4930;10;4932;23;;;4928.0;1425.8301
-1;117600;BANANAS;4926;5;4925;22;;;4932;23;;;;;4929.0;1425.2705
-1;117600;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;1425.0
-1;117700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1425.0
-1;117700;BANANAS;4925;24;;;;;4931;24;;;;;4928.0;1456.8047
-1;117800;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;1425.0
-1;117800;BANANAS;4925;26;;;;;4930;5;4931;1;4932;25;4927.5;1457.9766
-1;117900;BANANAS;4925;31;;;;;4932;31;;;;;4928.5;1464.7422
-1;117900;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;1425.0
-1;118000;BANANAS;4930;1;4925;30;;;4931;1;4932;29;;;4930.5;1462.6406
-1;118000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1427.0
-1;118100;BANANAS;4926;4;4925;20;;;4932;20;;;;;4929.0;1467.3281
-1;118100;PEARLS;10002;1;9998;4;9995;20;10005;20;;;;;10003.5;1427.0
-1;118200;PEARLS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;1431.0
-1;118200;BANANAS;4925;1;4924;25;;;4929;7;4931;26;;;4927.0;1460.1875
-1;118300;BANANAS;4925;23;;;;;4930;3;4932;23;;;4927.5;1467.7812
-1;118300;PEARLS;10002;2;9995;23;;;10005;23;;;;;10003.5;1433.0
-1;118400;BANANAS;4925;28;;;;;4931;28;;;;;4928.0;1464.8281
-1;118400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1437.0
-1;118500;BANANAS;4926;10;4925;28;;;4931;28;;;;;4928.5;1464.7031
-1;118500;PEARLS;9998;10;9995;28;;;10005;28;;;;;10001.5;1437.0
-1;118600;PEARLS;9998;7;9996;2;9995;28;10004;2;10005;28;;;10001.0;1437.0
