day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;95700;BANANAS;4891;2;4890;24;;;4897;26;;;;;4894.0;698.65234
-1;95800;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;720.0
-1;95800;BANANAS;4891;2;4890;26;;;4897;28;;;;;4894.0;698.1504
-1;95900;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;722.0
-1;95900;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;696.18945
-1;96000;BANANAS;4891;2;4890;28;;;4897;30;;;;;4894.0;698.4297
-1;96000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;724.0
-1;96100;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;724.0
-1;96100;BANANAS;4891;22;;;;;4892;4;4896;4;4897;2;4891.5;701.8926
-1;96200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;724.0
-1;96200;BANANAS;4891;22;;;;;4898;22;;;;;4894.5;871.1797
-1;96300;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;724.0
-1;96300;BANANAS;4896;1;4891;22;;;4898;22;;;;;4897.0;873.1836
-1;96400;BANANAS;4891;32;;;;;4898;32;;;;;4894.5;834.33594
-1;96400;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;726.0
-1;96500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;726.0
-1;96500;BANANAS;4892;5;4891;30;;;4893;4;4898;30;;;4892.5;838.5625
-1;96600;PEARLS;10002;1;9998;5;9995;20;10005;20;;;;;10003.5;726.0
-1;96600;BANANAS;4892;4;4891;20;;;4898;20;;;;;4895.0;1005.9414
-1;96700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;728.0
-1;96700;BANANAS;4891;24;;;;;4898;24;;;;;4894.5;1007.3906
-1;96800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;1003.6211
-1;96800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;728.0
-1;96900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;728.0
-1;96900;BANANAS;4897;1;4892;28;;;4898;28;;;;;4897.5;1002.41797
-1;97000;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;728.0
-1;97000;BANANAS;4892;27;;;;;4898;22;;;;;4895.0;964.03906
-1;97100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;728.0
-1;97100;BANANAS;4892;32;;;;;4898;2;4899;30;;;4895.0;967.65625
-1;97200;BANANAS;4892;22;;;;;4897;8;4898;2;4899;20;4894.5;969.02734
-1;97200;PEARLS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;728.0
-1;97300;PEARLS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;728.0
-1;97300;BANANAS;4893;1;4892;28;;;4899;28;;;;;4896.0;966.9922
-1;97400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;728.0
-1;97400;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;968.97266
-1;97500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;728.0
-1;97500;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;970.28125
-1;97600;BANANAS;4892;26;;;;;4899;26;;;;;4895.5;967.1211
-1;97600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;728.0
-1;97700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;728.0
-1;97700;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;965.6172
-1;97800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;728.0
-1;97800;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;968.20703
-1;97900;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;728.0
-1;97900;BANANAS;4893;31;;;;;4899;28;;;;;4896.0;966.6328
-1;98000;BANANAS;4892;22;;;;;4899;22;;;;;4895.5;964.16797
-1;98000;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;728.0
-1;98100;PEARLS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;730.0
-1;98100;BANANAS;4893;2;4892;30;;;4898;2;4899;28;;;4895.5;969.2344
-1;98200;PEARLS;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;730.0
-1;98200;BANANAS;4892;1;4891;20;;;4898;21;;;;;4895.0;969.1289
-1;98300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;740.0
-1;98300;BANANAS;4891;28;;;;;4898;28;;;;;4894.5;968.8711
-1;98400;BANANAS;4892;6;4891;23;;;4898;23;;;;;4895.0;975.6172
-1;98400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;740.0
-1;98500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;740.0
-1;98500;BANANAS;4891;27;;;;;4892;2;4897;27;;;4891.5;973.25
-1;98600;PEARLS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;740.0
-1;98600;BANANAS;4891;31;;;;;4897;31;;;;;4894.0;1061.7344
-1;98700;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;1055.7109
-1;98700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;748.0
-1;98800;BANANAS;4893;4;4890;21;;;4896;1;4897;20;;;4894.5;1059.1992
-1;98800;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;748.0
-1;98900;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;1053.7109
-1;98900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;750.0
-1;99000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;750.0
-1;99000;BANANAS;4890;24;;;;;4897;24;;;;;4893.5;1046.5664
-1;99100;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;750.0
-1;99100;BANANAS;4891;7;4890;26;;;4897;28;;;;;4894.0;1046.9844
-1;99200;BANANAS;4891;1;4890;23;;;4897;24;;;;;4894.0;1047.6211
-1;99200;PEARLS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;750.0
-1;99300;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;756.0
-1;99300;BANANAS;4890;27;;;;;4894;8;4896;27;;;4892.0;1056.2344
-1;99400;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;756.0
-1;99400;BANANAS;4895;1;4889;27;;;4896;27;;;;;4895.5;1057.5469
-1;99500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;764.0
-1;99500;BANANAS;4890;1;4889;22;;;4896;23;;;;;4893.0;1015.5078
-1;99600;BANANAS;4890;6;4889;28;;;4896;28;;;;;4893.0;1014.04297
-1;99600;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;764.0
-1;99700;PEARLS;10002;1;9998;1;9996;1;10004;1;10005;28;;;10003.0;764.0
-1;99700;BANANAS;4890;2;4889;28;;;4896;29;;;;;4893.0;1012.0117
-1;99800;PEARLS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;766.0
-1;99800;BANANAS;4891;3;4890;26;;;4896;1;4897;25;;;4893.5;1014.34375
-1;99900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;766.0
-1;99900;BANANAS;4890;26;;;;;4896;26;;;;;4893.0;1011.89844
-1;100000;BANANAS;4893;5;4892;3;4891;22;4897;22;;;;;4895.0;1009.27344
-1;100000;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;766.0
-1;100100;BANANAS;4891;26;;;;;4892;1;4898;26;;;4891.5;800.10547
-1;100100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;766.0
-1;100200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;766.0
-1;100200;BANANAS;4891;30;;;;;4898;30;;;;;4894.5;844.97656
-1;100300;BANANAS;4892;28;;;;;4898;2;4899;26;;;4895.0;843.77734
-1;100300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;766.0
-1;100400;BANANAS;4893;1;4892;24;;;4899;25;;;;;4896.0;844.39844
-1;100400;PEARLS;9996;1;9995;24;;;9998;9;10004;1;10005;24;9997.0;766.0
-1;100500;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;839.02734
-1;100500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;768.0
-1;100600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;768.0
-1;100600;BANANAS;4897;1;4892;23;;;4898;2;4899;21;;;4897.5;839.54297
-1;100700;BANANAS;4892;30;;;;;4899;30;;;;;4895.5;804.1133
-1;100700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;768.0
-1;100800;BANANAS;4893;1;4892;22;;;4895;2;4897;2;4899;23;4894.0;801.5781
-1;100800;PEARLS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;768.0
-1;100900;BANANAS;4893;24;;;;;4898;1;4900;24;;;4895.5;874.33984
-1;100900;PEARLS;9995;24;;;;;10002;1;10005;24;;;9998.5;768.0
-1;101000;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;768.0
-1;101000;BANANAS;4894;6;4893;22;;;4900;22;;;;;4897.0;878.6133
-1;101100;BANANAS;4899;1;4893;27;;;4900;27;;;;;4899.5;880.58984
-1;101100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;768.0
-1;101200;BANANAS;4894;28;;;;;4900;28;;;;;4897.0;841.35547
-1;101200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;768.0
-1;101300;BANANAS;4894;20;;;;;4901;20;;;;;4897.5;840.71484
-1;101300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;768.0
-1;101400;PEARLS;9995;21;;;;;9998;2;10005;21;;;9996.5;768.0
-1;101400;BANANAS;4894;21;;;;;4901;21;;;;;4897.5;841.0742
-1;101500;BANANAS;4896;10;4895;21;;;4901;1;4902;20;;;4898.5;844.10547
-1;101500;PEARLS;9998;10;9996;1;9995;20;10004;1;10005;20;;;10001.0;768.0
-1;101600;BANANAS;4895;24;;;;;4900;4;4902;24;;;4897.5;847.10547
-1;101600;PEARLS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;768.0
-1;101700;BANANAS;4895;26;;;;;4896;1;4901;1;4902;26;4895.5;849.45703
-1;101700;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;768.0
-1;101800;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;770.0
-1;101800;BANANAS;4895;31;;;;;4900;1;4901;2;4902;29;4897.5;892.6328
-1;101900;BANANAS;4895;25;;;;;4902;25;;;;;4898.5;891.78906
-1;101900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;770.0
-1;102000;BANANAS;4895;28;;;;;4902;28;;;;;4898.5;892.1289
-1;102000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;770.0
-1;102100;BANANAS;4895;29;;;;;4900;10;4901;2;4902;27;4897.5;890.6094
-1;102100;PEARLS;9996;2;9995;27;;;10000;4;10002;10;10004;2;9998.0;770.0
-1;102200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;770.0
-1;102200;BANANAS;4895;26;;;;;4901;26;;;;;4898.0;892.9922
-1;102300;BANANAS;4896;5;4895;28;;;4901;28;;;;;4898.5;900.2578
-1;102300;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;770.0
-1;102400;BANANAS;4895;28;;;;;4901;28;;;;;4898.0;901.1289
-1;102400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;770.0
-1;102500;BANANAS;4895;27;;;;;4902;27;;;;;4898.5;899.5508
-1;102500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;770.0
-1;102600;PEARLS;9998;1;9995;28;;;10005;28;;;;;10001.5;770.0
-1;102600;BANANAS;4896;2;4895;28;;;4902;28;;;;;4899.0;894.4297
-1;102700;BANANAS;4896;1;4895;21;;;4902;21;;;;;4899.0;898.16797
-1;102700;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;770.0
-1;102800;BANANAS;4895;27;;;;;4898;3;4902;27;;;4896.5;901.4375
-1;102800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;770.0
-1;102900;BANANAS;4895;25;;;;;4900;4;4902;25;;;4897.5;1022.58594
-1;102900;PEARLS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;770.0
-1;103000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;770.0
-1;103000;BANANAS;4898;2;4895;27;;;4902;27;;;;;4900.0;1015.51953
-1;103100;PEARLS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;770.0
-1;103100;BANANAS;4895;22;;;;;4901;1;4902;21;;;4898.0;1017.65234
-1;103200;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;1010.77734
-1;103200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;770.0
-1;103300;BANANAS;4895;1;4894;21;;;4901;22;;;;;4898.0;1001.2578
-1;103300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;770.0
-1;103400;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;999.1406
-1;103400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;770.0
-1;103500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;770.0
-1;103500;BANANAS;4894;27;;;;;4900;27;;;;;4897.0;996.6875
-1;103600;PEARLS;9996;1;9995;26;;;9998;4;10002;7;10004;1;9997.0;770.0
-1;103600;BANANAS;4893;27;;;;;4898;7;4900;27;;;4895.5;994.0469
-1;103700;BANANAS;4894;30;;;;;4899;8;4901;30;;;4896.5;993.0078
-1;103700;PEARLS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;770.0
-1;103800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;770.0
-1;103800;BANANAS;4894;32;;;;;4901;32;;;;;4897.5;992.96094
-1;103900;PEARLS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;770.0
-1;103900;BANANAS;4895;5;4894;27;;;4901;28;;;;;4898.0;999.27734
-1;104000;PEARLS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;770.0
-1;104000;BANANAS;4895;22;;;;;4901;1;4902;21;;;4898.0;995.4375
-1;104100;BANANAS;4895;31;;;;;4902;31;;;;;4898.5;990.2031
-1;104100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;770.0
-1;104200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;770.0
-1;104200;BANANAS;4896;2;4895;29;;;4902;31;;;;;4899.0;984.6289
-1;104300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;770.0
-1;104300;BANANAS;4896;21;;;;;4902;1;4903;20;;;4899.0;983.71875
-1;104400;PEARLS;9996;1;9995;23;;;10000;6;10002;2;10004;1;9998.0;770.0
-1;104400;BANANAS;4896;24;;;;;4901;2;4903;24;;;4898.5;975.41797
-1;104500;BANANAS;4896;31;;;;;4897;5;4902;2;4903;29;4896.5;978.3086
-1;104500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;770.0
-1;104600;BANANAS;4896;26;;;;;4902;1;4903;25;;;4899.0;1150.4062
-1;104600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;770.0
-1;104700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;770.0
-1;104700;BANANAS;4896;30;;;;;4903;30;;;;;4899.5;1145.3281
-1;104800;PEARLS;9998;4;9995;21;;;10005;21;;;;;10001.5;770.0
-1;104800;BANANAS;4897;6;4896;21;;;4903;21;;;;;4900.0;1138.5156
-1;104900;PEARLS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;770.0
-1;104900;BANANAS;4897;6;4896;23;;;4903;24;;;;;4900.0;1138.1641
-1;105000;BANANAS;4897;21;;;;;4904;21;;;;;4900.5;1131.4062
-1;105000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;770.0
-1;105100;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;770.0
-1;105100;BANANAS;4897;22;;;;;4904;22;;;;;4900.5;1129.2422
-1;105200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;772.0
-1;105200;BANANAS;4898;2;4897;28;;;4904;30;;;;;4901.0;1132.8906
-1;105300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;772.0
-1;105300;BANANAS;4898;1;4897;30;;;4904;31;;;;;4901.0;1139.6406
-1;105400;BANANAS;4900;6;4897;23;;;4904;23;;;;;4902.0;1147.1016
-1;105400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;772.0
-1;105500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;772.0
-1;105500;BANANAS;4897;29;;;;;4898;1;4900;5;4904;29;4897.5;1143.0781
-1;105600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;772.0
-1;105600;BANANAS;4897;28;;;;;4904;28;;;;;4900.5;1178.9141
-1;105700;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;772.0
-1;105700;BANANAS;4897;29;;;;;4902;2;4903;29;;;4899.5;1170.3438
-1;105800;BANANAS;4897;32;;;;;4903;32;;;;;4900.0;1172.5469
-1;105800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;772.0
-1;105900;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;772.0
-1;105900;BANANAS;4896;23;;;;;4903;23;;;;;4899.5;1172.1016
-1;106000;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;774.0
-1;106000;BANANAS;4902;1;4898;5;4897;28;4904;28;;;;;4903.0;1169.6562
-1;106100;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;774.0
-1;106100;BANANAS;4897;25;;;;;4902;8;4903;1;4904;24;4899.5;1145.8359
-1;106200;BANANAS;4897;29;;;;;4904;29;;;;;4900.5;1153.125
-1;106200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;774.0
-1;106300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;774.0
-1;106300;BANANAS;4897;25;;;;;4898;1;4900;5;4904;25;4897.5;1143.7578
-1;106400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;774.0
-1;106400;BANANAS;4898;26;;;;;4904;27;;;;;4901.0;1179.3906
-1;106500;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;774.0
-1;106500;BANANAS;4898;8;4897;25;;;4904;25;;;;;4901.0;1176.4062
-1;106600;BANANAS;4897;30;;;;;4902;2;4904;30;;;4899.5;1179.1875
-1;106600;PEARLS;9995;30;;;;;10002;2;10005;30;;;9998.5;774.0
-1;106700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;774.0
-1;106700;BANANAS;4898;31;;;;;4905;31;;;;;4901.5;1176.1797
-1;106800;PEARLS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;774.0
-1;106800;BANANAS;4899;6;4898;27;;;4904;2;4905;25;;;4901.5;1177.2266
-1;106900;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;774.0
-1;106900;BANANAS;4899;7;4898;23;;;4905;23;;;;;4902.0;1187.9062
-1;107000;BANANAS;4899;1;4898;30;;;4904;1;4905;29;;;4901.5;1193.2188
-1;107000;PEARLS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;774.0
-1;107100;PEARLS;10002;4;9998;1;9996;1;10004;1;10005;26;;;10003.0;774.0
-1;107100;BANANAS;4899;1;4898;27;;;4905;27;;;;;4902.0;1183.8984
-1;107200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;782.0
-1;107200;BANANAS;4899;2;4898;21;;;4905;23;;;;;4902.0;1194.7891
-1;107300;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;782.0
-1;107300;BANANAS;4903;5;4899;23;;;4904;1;4905;1;4906;22;4903.5;1181.9766
-1;107400;BANANAS;4899;29;;;;;4906;29;;;;;4902.5;1032.0391
-1;107400;PEARLS;10002;10;9995;29;;;10005;29;;;;;10003.5;782.0
-1;107500;BANANAS;4899;27;;;;;4905;2;4906;25;;;4902.0;1028.8086
-1;107500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;802.0
-1;107600;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;802.0
-1;107600;BANANAS;4898;25;;;;;4899;1;4903;3;4905;25;4898.5;1028.5977
-1;107700;BANANAS;4898;21;;;;;4905;21;;;;;4901.5;1063.3359
-1;107700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;802.0
-1;107800;BANANAS;4898;31;;;;;4905;31;;;;;4901.5;1064.4258
-1;107800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;802.0
-1;107900;PEARLS;9995;25;;;;;10002;1;10005;25;;;9998.5;802.0
-1;107900;BANANAS;4898;25;;;;;4905;25;;;;;4901.5;1064.6875
-1;108000;PEARLS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;802.0
-1;108000;BANANAS;4899;10;4898;21;;;4905;23;;;;;4902.0;1064.3242
-1;108100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;802.0
-1;108100;BANANAS;4898;30;;;;;4905;30;;;;;4901.5;1062.1367
-1;108200;BANANAS;4899;25;;;;;4906;25;;;;;4902.5;1064.3008
-1;108200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;802.0
-1;108300;PEARLS;10002;9;9998;7;9995;27;10005;27;;;;;10003.5;802.0
-1;108300;BANANAS;4900;6;4899;27;;;4906;27;;;;;4903.0;1060.125
-1;108400;PEARLS;9998;9;9995;20;;;10005;20;;;;;10001.5;820.0
-1;108400;BANANAS;4900;9;4899;20;;;4906;20;;;;;4903.0;1068.668
-1;108500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;820.0
-1;108500;BANANAS;4899;30;;;;;4906;30;;;;;4902.5;1061.918
-1;108600;BANANAS;4899;31;;;;;4900;1;4905;1;4906;30;4899.5;1058.7656
-1;108600;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;820.0
-1;108700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;822.0
-1;108700;BANANAS;4899;27;;;;;4905;2;4906;25;;;4902.0;1099.1406
-1;108800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;822.0
-1;108800;BANANAS;4904;1;4899;26;;;4905;2;4906;24;;;4904.5;1100.8906
-1;108900;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;822.0
-1;108900;BANANAS;4900;23;;;;;4904;1;4906;23;;;4902.0;1067.8828
-1;109000;BANANAS;4900;3;4899;23;;;4906;24;;;;;4903.0;1071.707
-1;109000;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;822.0
-1;109100;BANANAS;4899;22;;;;;4904;10;4906;22;;;4901.5;1075.707
-1;109100;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;822.0
-1;109200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;822.0
-1;109200;BANANAS;4903;3;4899;25;;;4906;25;;;;;4904.5;1076.0742
-1;109300;BANANAS;4899;6;4898;25;;;4905;25;;;;;4902.0;988.58203
-1;109300;PEARLS;10002;1;9998;6;9996;1;10004;1;10005;24;;;10003.0;822.0
-1;109400;BANANAS;4898;24;;;;;4901;4;4903;9;4905;25;4899.5;994.46875
-1;109400;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;824.0
-1;109500;BANANAS;4903;10;4899;5;4898;30;4905;30;;;;;4904.0;1116.1172
-1;109500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;824.0
-1;109600;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;824.0
-1;109600;BANANAS;4899;4;4898;21;;;4905;21;;;;;4902.0;822.9824
-1;109700;BANANAS;4898;28;;;;;4905;28;;;;;4901.5;823.0508
-1;109700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;824.0
-1;109800;BANANAS;4899;2;4898;25;;;4905;27;;;;;4902.0;820.1074
-1;109800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;824.0
-1;109900;BANANAS;4899;29;;;;;4906;29;;;;;4902.5;820.03125
-1;109900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;824.0
-1;110000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;824.0
-1;110000;BANANAS;4899;25;;;;;4906;25;;;;;4902.5;818.52344
-1;110100;BANANAS;4904;1;4899;25;;;4905;1;4906;24;;;4904.5;819.2617
-1;110100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;824.0
-1;110200;BANANAS;4899;27;;;;;4906;28;;;;;4902.5;792.5449
-1;110200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;824.0
-1;110300;BANANAS;4899;27;;;;;4904;5;4906;27;;;4901.5;794.53516
-1;110300;PEARLS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;824.0
-1;110400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;824.0
-1;110400;BANANAS;4900;26;;;;;4907;26;;;;;4903.5;793.5713
-1;110500;BANANAS;4900;21;;;;;4907;21;;;;;4903.5;795.1416
-1;110500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;824.0
-1;110600;BANANAS;4900;27;;;;;4906;27;;;;;4903.0;792.9502
-1;110600;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;824.0
-1;110700;BANANAS;4900;25;;;;;4906;2;4907;23;;;4903.0;791.47266
-1;110700;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;826.0
-1;110800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;828.0
-1;110800;BANANAS;4903;4;4900;24;;;4906;2;4907;22;;;4904.5;793.3721
-1;110900;BANANAS;4900;26;;;;;4904;2;4906;26;;;4902.0;792.874
-1;110900;PEARLS;9995;26;;;;;10002;2;10005;26;;;9998.5;828.0
-1;111000;BANANAS;4900;26;;;;;4907;26;;;;;4903.5;793.2676
-1;111000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;828.0
-1;111100;BANANAS;4900;20;;;;;4902;5;4907;21;;;4901.0;792.5469
-1;111100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;828.0
-1;111200;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;828.0
-1;111200;BANANAS;4905;1;4901;6;4900;21;4907;21;;;;;4906.0;936.1289
-1;111300;BANANAS;4900;29;;;;;4905;4;4906;1;4907;29;4902.5;912.53906
-1;111300;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;828.0
-1;111400;BANANAS;4900;21;;;;;4907;21;;;;;4903.5;910.89844
-1;111400;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;828.0
-1;111500;BANANAS;4901;1;4900;23;;;4907;24;;;;;4904.0;913.6211
-1;111500;PEARLS;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;830.0
-1;111600;PEARLS;9996;1;9995;24;;;10002;1;10004;1;10005;24;9999.0;840.0
