day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;98400;BANANAS;4933;6;4932;23;;;4939;23;;;;;4936.0;1004.89453
-1;98400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;1227.0
-1;98500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1227.0
-1;98500;BANANAS;4932;27;;;;;4934;2;4939;27;;;4933.0;1003.0
-1;98600;PEARLS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;1227.0
-1;98600;BANANAS;4933;2;4932;29;;;4939;31;;;;;4936.0;1007.28125
-1;98700;BANANAS;4932;27;;;;;4938;2;4939;25;;;4935.0;1002.2617
-1;98700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1235.0
-1;98800;BANANAS;4935;4;4932;21;;;4939;21;;;;;4937.0;1006.1328
-1;98800;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1237.0
-1;98900;BANANAS;4932;25;;;;;4938;1;4939;24;;;4935.0;1002.47266
-1;98900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1243.0
-1;99000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1243.0
-1;99000;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;1000.96094
-1;99100;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;1243.0
-1;99100;BANANAS;4932;5;4931;28;;;4938;28;;;;;4935.0;1001.47656
-1;99200;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;1002.27344
-1;99200;PEARLS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;1243.0
-1;99300;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;1249.0
-1;99300;BANANAS;4932;27;;;;;4937;8;4939;27;;;4934.5;1013.0469
-1;99400;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;1249.0
-1;99400;BANANAS;4937;1;4932;27;;;4939;27;;;;;4938.0;1014.6875
-1;99500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1259.0
-1;99500;BANANAS;4932;23;;;;;4938;1;4939;22;;;4935.0;1014.1953
-1;99600;BANANAS;4933;6;4932;28;;;4939;28;;;;;4936.0;1012.3281
-1;99600;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;1259.0
-1;99700;PEARLS;10002;1;9998;1;9996;1;10004;1;10005;28;;;10003.0;1259.0
-1;99700;BANANAS;4932;2;4931;28;;;4938;29;;;;;4935.0;1009.7422
-1;99800;PEARLS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;1261.0
-1;99800;BANANAS;4933;3;4932;26;;;4938;1;4939;25;;;4935.5;1012.71094
-1;99900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1261.0
-1;99900;BANANAS;4932;2;4931;24;;;4938;26;;;;;4935.0;1015.0
-1;100000;BANANAS;4934;5;4932;3;4931;22;4938;22;;;;;4936.0;1010.21875
-1;100000;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;1261.0
-1;100100;BANANAS;4931;26;;;;;4932;1;4938;26;;;4931.5;1007.35156
-1;100100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1261.0
-1;100200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1261.0
-1;100200;BANANAS;4931;30;;;;;4938;30;;;;;4934.5;1014.0781
-1;100300;BANANAS;4931;28;;;;;4938;28;;;;;4934.5;1010.65625
-1;100300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1261.0
-1;100400;BANANAS;4932;1;4931;24;;;4938;25;;;;;4935.0;1012.4297
-1;100400;PEARLS;9996;1;9995;24;;;9998;9;10004;1;10005;24;9997.0;1261.0
-1;100500;BANANAS;4931;27;;;;;4937;27;;;;;4934.0;997.0781
-1;100500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1277.0
-1;100600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;1277.0
-1;100600;BANANAS;4936;1;4931;23;;;4937;2;4938;21;;;4936.5;998.5547
-1;100700;BANANAS;4931;30;;;;;4938;30;;;;;4934.5;1005.6875
-1;100700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1277.0
-1;100800;BANANAS;4931;1;4930;22;;;4933;2;4935;2;4937;23;4932.0;997.66406
-1;100800;PEARLS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;1277.0
-1;100900;BANANAS;4930;24;;;;;4935;1;4937;24;;;4932.5;985.5547
-1;100900;PEARLS;9995;24;;;;;10002;1;10005;24;;;9998.5;1277.0
-1;101000;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;1280.0
-1;101000;BANANAS;4931;8;4930;20;;;4937;22;;;;;4934.0;995.7031
-1;101100;BANANAS;4936;1;4931;27;;;4938;27;;;;;4937.0;1003.47656
-1;101100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1280.0
-1;101200;BANANAS;4930;28;;;;;4937;28;;;;;4933.5;994.1094
-1;101200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1280.0
-1;101300;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;992.3672
-1;101300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1280.0
-1;101400;PEARLS;9995;21;;;;;9998;2;10005;21;;;9996.5;1280.0
-1;101400;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;993.34375
-1;101500;BANANAS;4931;11;4930;20;;;4937;21;;;;;4934.0;1001.5703
-1;101500;PEARLS;9998;10;9996;1;9995;20;10004;1;10005;20;;;10001.0;1284.0
-1;101600;BANANAS;4931;24;;;;;4936;4;4938;24;;;4933.5;1009.71875
-1;101600;PEARLS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;1284.0
-1;101700;BANANAS;4931;27;;;;;4932;1;4933;1;4938;27;4931.5;1016.09375
-1;101700;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;1284.0
-1;101800;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;1286.0
-1;101800;BANANAS;4932;31;;;;;4937;1;4938;2;4939;29;4934.5;1030.0781
-1;101900;BANANAS;4932;25;;;;;4938;2;4939;23;;;4935.0;1027.9688
-1;101900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1286.0
-1;102000;BANANAS;4932;28;;;;;4938;1;4939;27;;;4935.0;1028.8203
-1;102000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1286.0
-1;102100;BANANAS;4932;2;4931;27;;;4936;10;4938;29;;;4934.0;1025.0234
-1;102100;PEARLS;9996;2;9995;27;;;10000;4;10002;10;10004;2;9998.0;1286.0
-1;102200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1286.0
-1;102200;BANANAS;4932;26;;;;;4938;1;4939;25;;;4935.0;1030.9844
-1;102300;BANANAS;4934;5;4933;28;;;4940;28;;;;;4937.0;1049.1406
-1;102300;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;1286.0
-1;102400;BANANAS;4933;28;;;;;4939;1;4940;27;;;4936.0;1052.0547
-1;102400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1287.0
-1;102500;BANANAS;4933;27;;;;;4939;1;4940;26;;;4936.0;1048.3047
-1;102500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1287.0
-1;102600;PEARLS;9998;1;9995;28;;;10005;28;;;;;10001.5;1287.0
-1;102600;BANANAS;4933;2;4932;28;;;4939;28;;;;;4936.0;1036.1484
-1;102700;BANANAS;4933;1;4932;21;;;4939;21;;;;;4936.0;1045.0234
-1;102700;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;1287.0
-1;102800;BANANAS;4933;27;;;;;4936;3;4940;27;;;4934.5;1052.7891
-1;102800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1287.0
-1;102900;BANANAS;4934;1;4933;24;;;4938;4;4940;25;;;4936.0;1063.5625
-1;102900;PEARLS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;1287.0
-1;103000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1287.0
-1;103000;BANANAS;4936;2;4933;27;;;4940;27;;;;;4938.0;1051.3516
-1;103100;PEARLS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;1287.0
-1;103100;BANANAS;4933;22;;;;;4940;22;;;;;4936.5;1055.0312
-1;103200;BANANAS;4932;30;;;;;4939;30;;;;;4935.5;1043.1562
-1;103200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1287.0
-1;103300;BANANAS;4932;1;4931;21;;;4938;22;;;;;4935.0;1026.7188
-1;103300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1287.0
-1;103400;BANANAS;4932;2;4931;25;;;4938;27;;;;;4935.0;1023.0625
-1;103400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1287.0
-1;103500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1287.0
-1;103500;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;1018.8281
-1;103600;PEARLS;9996;1;9995;26;;;9998;4;10002;7;10004;1;9997.0;1287.0
-1;103600;BANANAS;4931;27;;;;;4936;7;4937;1;4938;26;4933.5;1014.2578
-1;103700;BANANAS;4931;30;;;;;4936;8;4938;30;;;4933.5;1012.46875
-1;103700;PEARLS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;1293.0
-1;103800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1293.0
-1;103800;BANANAS;4931;32;;;;;4937;2;4938;30;;;4934.0;1012.3828
-1;103900;PEARLS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;1293.0
-1;103900;BANANAS;4932;5;4931;27;;;4938;28;;;;;4935.0;1023.2969
-1;104000;PEARLS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;1293.0
-1;104000;BANANAS;4931;22;;;;;4938;22;;;;;4934.5;1016.66406
-1;104100;BANANAS;4931;1;4930;30;;;4937;31;;;;;4934.0;1007.625
-1;104100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1293.0
-1;104200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1293.0
-1;104200;BANANAS;4930;31;;;;;4937;31;;;;;4933.5;998.0
-1;104300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1293.0
-1;104300;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;996.4219
-1;104400;PEARLS;9996;1;9995;23;;;10000;6;10002;2;10004;1;9998.0;1293.0
-1;104400;BANANAS;4929;24;;;;;4934;2;4936;24;;;4931.5;982.6719
-1;104500;BANANAS;4930;2;4929;29;;;4931;5;4936;31;;;4930.5;987.9219
-1;104500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1293.0
-1;104600;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;979.0078
-1;104600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1293.0
-1;104700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1293.0
-1;104700;BANANAS;4929;30;;;;;4936;30;;;;;4932.5;972.65625
-1;104800;PEARLS;9998;4;9995;21;;;10005;21;;;;;10001.5;1293.0
-1;104800;BANANAS;4929;6;4928;21;;;4935;21;;;;;4932.0;964.1406
-1;104900;PEARLS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;1293.0
-1;104900;BANANAS;4929;5;4928;24;;;4935;24;;;;;4932.0;963.7031
-1;105000;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;955.2578
-1;105000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1293.0
-1;105100;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;1293.0
-1;105100;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;952.5547
-1;105200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1295.0
-1;105200;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;957.1094
-1;105300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1295.0
-1;105300;BANANAS;4929;1;4928;30;;;4935;31;;;;;4932.0;965.5469
-1;105400;BANANAS;4932;6;4929;23;;;4935;2;4936;21;;;4933.5;974.875
-1;105400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1295.0
-1;105500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1295.0
-1;105500;BANANAS;4929;1;4928;27;;;4931;5;4935;29;;;4930.0;969.84375
-1;105600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1295.0
-1;105600;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;972.0781
-1;105700;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;1295.0
-1;105700;BANANAS;4928;29;;;;;4933;2;4935;29;;;4930.5;962.0
-1;105800;BANANAS;4928;32;;;;;4935;32;;;;;4931.5;964.58594
-1;105800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1295.0
-1;105900;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;1295.0
-1;105900;BANANAS;4928;23;;;;;4935;23;;;;;4931.5;964.0547
-1;106000;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;1297.0
-1;106000;BANANAS;4933;1;4929;5;4928;28;4935;28;;;;;4934.0;961.1875
-1;106100;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;1297.0
-1;106100;BANANAS;4929;1;4928;24;;;4933;8;4935;25;;;4931.0;969.4297
-1;106200;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;972.0
-1;106200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1297.0
-1;106300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1297.0
-1;106300;BANANAS;4928;25;;;;;4929;1;4931;5;4935;25;4928.5;972.0
-1;106400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1297.0
-1;106400;BANANAS;4929;1;4928;25;;;4935;27;;;;;4932.0;974.8467
-1;106500;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;1297.0
-1;106500;BANANAS;4929;8;4928;25;;;4935;25;;;;;4932.0;974.6709
-1;106600;BANANAS;4928;30;;;;;4933;2;4935;30;;;4930.5;975.0
-1;106600;PEARLS;9995;30;;;;;10002;2;10005;30;;;9998.5;1297.0
-1;106700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1297.0
-1;106700;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;975.0
-1;106800;PEARLS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;1297.0
-1;106800;BANANAS;4929;8;4928;25;;;4935;27;;;;;4932.0;975.0
-1;106900;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;1299.0
-1;106900;BANANAS;4930;7;4929;23;;;4936;23;;;;;4933.0;977.34766
-1;107000;BANANAS;4930;1;4929;30;;;4936;30;;;;;4933.0;977.66016
-1;107000;PEARLS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;1299.0
-1;107100;PEARLS;10002;4;9998;1;9996;1;10004;1;10005;26;;;10003.0;1299.0
-1;107100;BANANAS;4930;1;4929;27;;;4935;1;4936;26;;;4932.5;977.1118
-1;107200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1307.0
-1;107200;BANANAS;4930;2;4929;21;;;4936;23;;;;;4933.0;977.75244
-1;107300;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;1307.0
-1;107300;BANANAS;4933;4;4929;23;;;4935;23;;;;;4934.0;976.99854
-1;107400;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;982.24023
-1;107400;PEARLS;10002;10;9995;29;;;10005;29;;;;;10003.5;1307.0
-1;107500;BANANAS;4928;27;;;;;4935;27;;;;;4931.5;989.875
-1;107500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1327.0
-1;107600;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;1327.0
-1;107600;BANANAS;4928;24;;;;;4933;3;4935;25;;;4930.5;990.10156
-1;107700;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;987.66406
-1;107700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1327.0
-1;107800;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;986.5742
-1;107800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1327.0
-1;107900;PEARLS;9995;25;;;;;10002;1;10005;25;;;9998.5;1329.0
-1;107900;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;987.90625
-1;108000;PEARLS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;1329.0
-1;108000;BANANAS;4929;8;4928;23;;;4935;23;;;;;4932.0;988.2383
-1;108100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1329.0
-1;108100;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;990.2578
-1;108200;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;988.2617
-1;108200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1329.0
-1;108300;PEARLS;10002;9;9998;7;9995;27;10005;27;;;;;10003.5;1329.0
-1;108300;BANANAS;4929;6;4928;27;;;4935;27;;;;;4932.0;992.1172
-1;108400;PEARLS;9998;9;9995;20;;;10005;20;;;;;10001.5;1347.0
-1;108400;BANANAS;4929;9;4928;20;;;4935;20;;;;;4932.0;1010.7949
-1;108500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1347.0
-1;108500;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;1043.0547
-1;108600;BANANAS;4928;31;;;;;4929;1;4934;1;4935;30;4928.5;1039.1719
-1;108600;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;1347.0
-1;108700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1349.0
-1;108700;BANANAS;4929;2;4928;25;;;4935;27;;;;;4932.0;1052.5312
-1;108800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1349.0
-1;108800;BANANAS;4934;1;4929;2;4928;24;4935;26;;;;;4934.5;1054.6562
-1;108900;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;1351.0
-1;108900;BANANAS;4928;23;;;;;4933;1;4935;23;;;4930.5;1051.4062
-1;109000;BANANAS;4929;3;4928;23;;;4935;24;;;;;4932.0;1055.5312
-1;109000;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1363.0
-1;109100;BANANAS;4929;22;;;;;4934;10;4935;2;4936;20;4931.5;1059.8359
-1;109100;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;1363.0
-1;109200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1363.0
-1;109200;BANANAS;4933;3;4929;25;;;4936;25;;;;;4934.5;1060.2344
-1;109300;BANANAS;4930;6;4929;25;;;4935;1;4936;24;;;4932.5;1062.7422
-1;109300;PEARLS;10002;1;9998;6;9996;1;10004;1;10005;24;;;10003.0;1363.0
-1;109400;BANANAS;4930;1;4929;23;;;4932;4;4934;9;4936;25;4931.0;1069.2188
-1;109400;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;1365.0
-1;109500;BANANAS;4934;10;4930;5;4929;30;4936;30;;;;;4935.0;1065.0234
-1;109500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;1365.0
-1;109600;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;1365.0
-1;109600;BANANAS;4930;4;4929;21;;;4936;21;;;;;4933.0;1081.4956
-1;109700;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;1081.5127
-1;109700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1365.0
-1;109800;BANANAS;4929;2;4928;25;;;4935;27;;;;;4932.0;1082.0
-1;109800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1366.0
-1;109900;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1082.0
-1;109900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1366.0
-1;110000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1366.0
-1;110000;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1082.0
-1;110100;BANANAS;4934;1;4928;25;;;4935;25;;;;;4934.5;1082.0
-1;110100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1366.0
-1;110200;BANANAS;4928;28;;;;;4929;1;4935;28;;;4928.5;1084.1519
-1;110200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1366.0
-1;110300;BANANAS;4929;27;;;;;4934;5;4936;27;;;4931.5;1087.0
-1;110300;PEARLS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;1366.0
-1;110400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1366.0
-1;110400;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;1087.0
-1;110500;BANANAS;4929;21;;;;;4936;21;;;;;4932.5;1087.0
-1;110500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1366.0
-1;110600;BANANAS;4929;27;;;;;4935;27;;;;;4932.0;1087.0
-1;110600;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;1366.0
-1;110700;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1087.0
-1;110700;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1368.0
-1;110800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1370.0
-1;110800;BANANAS;4932;4;4929;24;;;4935;2;4936;22;;;4933.5;1087.0
-1;110900;BANANAS;4928;26;;;;;4933;2;4935;26;;;4930.5;1087.0
-1;110900;PEARLS;9995;26;;;;;10002;2;10005;26;;;9998.5;1370.0
-1;111000;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;1087.0
-1;111000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1370.0
-1;111100;BANANAS;4928;20;;;;;4930;5;4935;21;;;4929.0;1087.0
-1;111100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1370.0
-1;111200;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;1370.0
-1;111200;BANANAS;4933;1;4929;6;4928;21;4934;1;4935;20;;;4933.5;1092.7051
-1;111300;BANANAS;4928;30;;;;;4929;1;4933;4;4935;30;4928.5;1096.0234
-1;111300;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;1370.0
-1;111400;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;1097.3555
-1;111400;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;1370.0
-1;111500;BANANAS;4928;24;;;;;4935;24;;;;;4931.5;1099.3008
-1;111500;PEARLS;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;1372.0
-1;111600;PEARLS;9996;1;9995;24;;;10002;1;10004;1;10005;24;9999.0;1382.0
-1;111600;BANANAS;4928;25;;;;;4933;1;4935;25;;;4930.5;1099.0938
-1;111700;BANANAS;4928;20;;;;;4935;20;;;;;4931.5;1100.7344
-1;111700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1382.0
-1;111800;BANANAS;4930;2;4929;23;;;4936;25;;;;;4933.0;1105.5801
-1;111800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1382.0
-1;111900;BANANAS;4930;24;;;;;4936;24;;;;;4933.0;1106.0957
-1;111900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1383.0
-1;112000;BANANAS;4930;24;;;;;4936;1;4937;23;;;4933.0;1106.6973
-1;112000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1383.0
-1;112100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1383.0
-1;112100;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;1104.5098
-1;112200;BANANAS;4929;20;;;;;4936;20;;;;;4932.5;1105.543
-1;112200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1383.0
-1;112300;BANANAS;4929;26;;;;;4936;27;;;;;4932.5;1103.3027
-1;112300;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1383.0
-1;112400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1383.0
-1;112400;BANANAS;4929;28;;;;;4935;28;;;;;4932.0;1101.9688
-1;112500;PEARLS;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;1383.0
-1;112500;BANANAS;4929;10;4928;24;;;4930;3;4935;25;;;4929.5;1100.9609
-1;112600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1383.0
-1;112600;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1101.043
-1;112700;BANANAS;4928;22;;;;;4931;1;4934;1;4935;21;4929.5;1099.0098
-1;112700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1383.0
-1;112800;PEARLS;9995;27;;;;;10002;5;10005;27;;;9998.5;1383.0
-1;112800;BANANAS;4928;27;;;;;4933;5;4935;27;;;4930.5;1099.9863
-1;112900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1383.0
-1;112900;BANANAS;4928;2;4927;23;;;4934;25;;;;;4931.0;1097.7676
-1;113000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1383.0
-1;113000;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;1100.3262
-1;113100;BANANAS;4928;22;;;;;4933;9;4935;22;;;4930.5;1100.6016
-1;113100;PEARLS;9995;22;;;;;10002;9;10005;22;;;9998.5;1383.0
-1;113200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1383.0
-1;113200;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1100.3828
-1;113300;PEARLS;9996;2;9995;20;;;10002;2;10004;2;10005;20;9999.0;1383.0
-1;113300;BANANAS;4928;22;;;;;4933;2;4935;22;;;4930.5;1100.4551
-1;113400;PEARLS;10002;1;9995;29;;;10005;29;;;;;10003.5;1383.0
-1;113400;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1100.0215
-1;113500;PEARLS;9998;3;9996;1;9995;28;10004;1;10005;28;;;10001.0;1385.0
-1;113500;BANANAS;4934;1;4929;3;4928;29;4935;29;;;;;4934.5;1100.2324
-1;113600;BANANAS;4928;24;;;;;4933;3;4935;24;;;4930.5;1101.1523
-1;113600;PEARLS;9995;24;;;;;10002;3;10005;24;;;9998.5;1385.0
-1;113700;PEARLS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;1385.0
-1;113700;BANANAS;4928;27;;;;;4933;8;4934;1;4935;26;4930.5;1101.46
-1;113800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1385.0
-1;113800;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1102.8242
-1;113900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1385.0
-1;113900;BANANAS;4927;21;;;;;4932;1;4934;21;;;4929.5;1099.6836
-1;114000;BANANAS;4927;2;4926;25;;;4933;27;;;;;4930.0;1097.459
-1;114000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1385.0
